Flight Code,Date,Company,Pax,Gate,Passport,Departure Time (min),Departure Cluster,Departure Mu,index,SCHENGEN,TYPE,NATIONAL
RYR|17|350|D44,17/6/2023,RYANAIR,173,21,False,350.0,11.0,4.0,0,False,LC,False
RYR|17|355|D91,17/6/2023,RYANAIR,175,46,False,355.0,11.0,4.0,1,False,LC,False
RYR|17|355|D92,17/6/2023,RYANAIR,84,52,True,355.0,11.0,6.0,2,True,LC,True
TAP|17|355|D93,17/6/2023,TAP AIR PORTUGAL,147,68,True,355.0,11.0,5.0,3,True,LEG,False
EJU|17|370|D93,17/6/2023,EASYJET EUROPE,166,42,False,370.0,12.0,7.0,4,True,LC,False
EJU|17|373|D23,17/6/2023,EASYJET EUROPE,186,72,False,373.0,12.0,7.0,5,True,LC,True
DLH|17|375|D52,17/6/2023,LUFTHANSA,94,49,True,375.0,12.0,6.0,6,True,LEG,False
TAR|17|375|D53,17/6/2023,TUNISAIR,146,17,False,375.0,12.0,4.0,7,False,LEG,False
RYR|17|380|D93,17/6/2023,RYANAIR,153,70,True,380.0,12.0,7.0,8,True,LC,False
RYR|17|380|D94,17/6/2023,RYANAIR,174,5,False,380.0,12.0,7.0,9,True,LC,True
EJU|17|390|D66,17/6/2023,EASYJET EUROPE,174,58,False,390.0,13.0,8.0,10,True,LC,False
EJU|17|390|D67,17/6/2023,EASYJET EUROPE,151,11,False,390.0,13.0,8.0,11,True,LC,True
NOS|17|390|D68,17/6/2023,NEOS,149,59,True,390.0,13.0,6.0,12,False,LEISURE,False
WZZ|17|390|D69,17/6/2023,WIZZ AIR,204,14,False,390.0,13.0,8.0,13,True,LC,False
EJU|17|395|D10,17/6/2023,EASYJET EUROPE,144,60,False,395.0,13.0,8.0,14,True,LC,False
KLM|17|400|D60,17/6/2023,KLM,158,66,False,400.0,13.0,7.0,15,True,LEG,False
WZZ|17|400|D61,17/6/2023,WIZZ AIR,217,76,False,400.0,13.0,8.0,16,True,LC,True
EJU|17|405|D15,17/6/2023,EASYJET EUROPE,225,32,False,405.0,13.0,8.0,17,True,LC,True
RYR|17|405|D16,17/6/2023,RYANAIR,170,75,True,405.0,13.0,8.0,18,True,LC,False
THY|17|415|D59,17/6/2023,TURKISH AIRLINES,158,50,False,415.0,13.0,5.0,19,False,LEG,False
WZZ|17|415|D60,17/6/2023,WIZZ AIR,212,30,True,415.0,13.0,8.0,20,True,LC,True
