Flight Code,Date,Company,Pax,Gate,Passport,Departure Time (min),Departure Cluster,Departure Mu,index,SCHENGEN,TYPE,NATIONAL
RYR|18|355|D94,18/6/2023,RYANAIR,183,25,True,355.0,11.0,4.0,0,False,LC,False
TAP|18|355|D95,18/6/2023,TAP AIR PORTUGAL,149,60,False,355.0,11.0,5.0,1,True,LEG,False
EJU|18|360|D87,18/6/2023,EASYJET EUROPE,228,45,True,360.0,12.0,7.0,2,True,LC,False
EJU|18|360|D88,18/6/2023,EASYJET EUROPE,187,2,False,360.0,12.0,7.0,3,True,LC,True
EJU|18|360|D89,18/6/2023,EASYJET EUROPE,178,19,False,360.0,12.0,7.0,4,True,LC,True
NOS|18|360|D90,18/6/2023,NEOS,320,10,False,360.0,12.0,7.0,5,True,LEISURE,True
EJU|18|365|D48,18/6/2023,EASYJET EUROPE,174,70,False,365.0,12.0,7.0,6,True,LC,False
EJU|18|370|D95,18/6/2023,EASYJET EUROPE,179,43,True,370.0,12.0,5.0,7,False,LC,False
EJU|18|375|D54,18/6/2023,EASYJET EUROPE,138,36,True,375.0,12.0,7.0,8,True,LC,False
DLH|18|375|D55,18/6/2023,LUFTHANSA,124,56,False,375.0,12.0,6.0,9,True,LEG,False
RYR|18|380|D95,18/6/2023,RYANAIR,172,26,False,380.0,12.0,7.0,10,True,LC,False
RYR|18|385|D22,18/6/2023,RYANAIR,175,41,True,385.0,12.0,7.0,11,True,LC,True
WZZ|18|385|D23,18/6/2023,WIZZ AIR,227,47,False,385.0,12.0,7.0,12,True,LC,True
EJU|18|390|D70,18/6/2023,EASYJET EUROPE,175,75,False,390.0,13.0,8.0,13,True,LC,False
EJU|18|390|D71,18/6/2023,EASYJET EUROPE,144,28,False,390.0,13.0,8.0,14,True,LC,False
WZZ|18|390|D72,18/6/2023,WIZZ AIR,221,57,False,390.0,13.0,8.0,15,True,LC,True
RYR|18|395|D11,18/6/2023,RYANAIR,175,21,False,395.0,13.0,8.0,16,True,LC,True
RYR|18|400|D62,18/6/2023,RYANAIR,160,23,False,400.0,13.0,6.0,17,False,LC,False
KLM|18|400|D63,18/6/2023,KLM,176,72,False,400.0,13.0,7.0,18,True,LEG,False
NOS|18|405|D17,18/6/2023,NEOS,169,67,True,405.0,13.0,8.0,19,True,LEISURE,True
RYR|18|410|D34,18/6/2023,RYANAIR,178,63,False,410.0,13.0,8.0,20,True,LC,True
RYR|18|415|D61,18/6/2023,RYANAIR,175,38,False,415.0,13.0,8.0,21,True,LC,True
NOS|18|415|D62,18/6/2023,NEOS,279,22,False,415.0,13.0,8.0,22,True,LEISURE,True
THY|18|415|D63,18/6/2023,TURKISH AIRLINES,174,16,False,415.0,13.0,5.0,23,False,LEG,False
EJU|18|420|D3,18/6/2023,EASYJET EUROPE,182,17,False,420.0,14.0,9.0,24,True,LC,False
EJU|18|420|D4,18/6/2023,EASYJET EUROPE,181,51,False,420.0,14.0,9.0,25,True,LC,False
EJU|18|420|D5,18/6/2023,EASYJET EUROPE,183,29,False,420.0,14.0,9.0,26,True,LC,False
EJU|18|420|D6,18/6/2023,EASYJET EUROPE,183,1,True,420.0,14.0,9.0,27,True,LC,True
EJU|18|420|D7,18/6/2023,EASYJET EUROPE,146,20,True,420.0,14.0,9.0,28,True,LC,True
WZZ|18|420|D9,18/6/2023,WIZZ AIR,226,64,False,420.0,14.0,9.0,29,True,LC,False
AUA|18|425|D26,18/6/2023,AUSTRIAN AIRLINES,100,54,False,425.0,14.0,8.0,30,True,LEG,False
NOS|18|430|D85,18/6/2023,NEOS,341,49,True,430.0,14.0,7.0,31,False,LEISURE,False
NOS|18|430|D86,18/6/2023,NEOS,186,35,False,430.0,14.0,9.0,32,True,LEISURE,True
EJU|18|440|D58,18/6/2023,EASYJET EUROPE,227,3,False,440.0,14.0,9.0,33,True,LC,False
WZZ|18|440|D59,18/6/2023,WIZZ AIR,215,68,False,440.0,14.0,7.0,34,False,LC,False
EJU|18|445|D16,18/6/2023,EASYJET EUROPE,181,44,False,445.0,14.0,9.0,35,True,LC,True
LOT|18|445|D18,18/6/2023,LOT,66,31,False,445.0,14.0,8.0,36,True,LEG,False
BAW|18|485|D15,18/6/2023,BRITISH AIRWAYS,172,8,False,485.0,16.0,8.0,37,False,LEG,False
WZZ|18|505|D18,18/6/2023,WIZZ AIR,177,4,False,505.0,16.0,11.0,38,True,LC,True
BXI|18|510|D85,18/6/2023,BRUSSELS AIRLINES,123,22,False,510.0,17.0,11.0,39,True,LEG,False
VLG|18|515|D26,18/6/2023,VUELING AIRLINES   S.A.,214,71,False,515.0,17.0,12.0,40,True,LC,True
WZZ|18|520|D57,18/6/2023,WIZZ AIR,174,75,False,520.0,17.0,12.0,41,True,LC,False
DLH|18|525|D14,18/6/2023,LUFTHANSA,109,73,False,525.0,17.0,11.0,42,True,LEG,False
EJU|18|540|D70,18/6/2023,EASYJET EUROPE,186,2,False,540.0,18.0,13.0,43,True,LC,False
RYR|18|540|D71,18/6/2023,RYANAIR,152,29,True,540.0,18.0,13.0,44,True,LC,True
DLH|18|545|D50,18/6/2023,LUFTHANSA,94,6,False,545.0,18.0,12.0,45,True,LEG,False
LGL|18|555|D76,18/6/2023,LUXAIR,52,16,True,555.0,18.0,12.0,46,True,LEG,False
RYR|18|560|D27,18/6/2023,RYANAIR,187,66,True,560.0,18.0,11.0,47,False,LC,False
EJU|18|565|D71,18/6/2023,EASYJET EUROPE,186,59,False,565.0,18.0,13.0,48,True,LC,True
EJU|18|580|D96,18/6/2023,EASYJET EUROPE,139,12,False,580.0,19.0,14.0,49,True,LC,True
QTR|18|580|D98,18/6/2023,QATAR AIRWAYS,242,30,False,580.0,19.0,11.0,50,False,LEG,False
GFA|18|585|D79,18/6/2023,GULF AIR COMPANY G.S.C.,66,9,False,585.0,19.0,11.0,51,False,LEG,False
WZZ|18|590|D50,18/6/2023,WIZZ AIR,234,10,False,590.0,19.0,14.0,52,True,LC,False
ETD|18|610|D10,18/6/2023,ETIHAD AIRWAYS,294,11,False,610.0,20.0,12.0,53,False,LEG,False
VLG|18|610|D11,18/6/2023,VUELING AIRLINES   S.A.,177,57,False,610.0,20.0,13.0,54,False,LC,False
AUA|18|615|D84,18/6/2023,AUSTRIAN AIRLINES,153,48,False,615.0,20.0,12.0,55,False,LEG,False
RYR|18|620|D36,18/6/2023,RYANAIR,174,19,False,620.0,20.0,13.0,56,False,LC,False
RYR|18|625|D21,18/6/2023,RYANAIR,175,21,False,625.0,20.0,15.0,57,True,LC,True
SZN|18|625|D22,18/6/2023,AIR SENEGAL,111,26,False,625.0,20.0,12.0,58,False,LEG,False
