Flight Code,Date,Company,Pax,Gate,Passport,Departure Time (min),Departure Cluster,Departure Mu,index,SCHENGEN,TYPE,NATIONAL
RYR|12|350|D43,12/6/2023,RYANAIR,163,17,False,350.0,11.0,4.0,0,False,LC,False
RYR|12|355|D78,12/6/2023,RYANAIR,146,39,False,355.0,11.0,6.0,1,True,LC,False
TAP|12|355|D80,12/6/2023,TAP AIR PORTUGAL,127,32,True,355.0,11.0,5.0,2,True,LEG,False
EJU|12|360|D69,12/6/2023,EASYJET EUROPE,233,3,False,360.0,12.0,5.0,3,False,LC,False
EJU|12|360|D70,12/6/2023,EASYJET EUROPE,177,20,False,360.0,12.0,7.0,4,True,LC,True
EJU|12|360|D71,12/6/2023,EASYJET EUROPE,177,27,False,360.0,12.0,7.0,5,True,LC,True
RYR|12|360|D72,12/6/2023,RYANAIR,160,60,False,360.0,12.0,5.0,6,False,LC,False
EJU|12|370|D81,12/6/2023,EASYJET EUROPE,169,44,False,370.0,12.0,7.0,7,True,LC,False
RYR|12|375|D43,12/6/2023,RYANAIR,168,70,False,375.0,12.0,7.0,8,True,LC,False
DLH|12|375|D44,12/6/2023,LUFTHANSA,137,24,False,375.0,12.0,4.0,9,False,LEG,False
EJU|12|380|D87,12/6/2023,EASYJET EUROPE,186,61,True,380.0,12.0,7.0,10,True,LC,True
RYR|12|380|D88,12/6/2023,RYANAIR,181,21,False,380.0,12.0,7.0,11,True,LC,True
EJU|12|390|D54,12/6/2023,EASYJET EUROPE,184,52,False,390.0,13.0,6.0,12,False,LC,False
NOS|12|390|D55,12/6/2023,NEOS,186,25,False,390.0,13.0,6.0,13,False,LEISURE,False
WZZ|12|390|D56,12/6/2023,WIZZ AIR,198,59,False,390.0,13.0,6.0,14,False,LC,False
KLM|12|400|D46,12/6/2023,KLM,165,9,False,400.0,13.0,5.0,15,False,LEG,False
EJU|12|405|D11,12/6/2023,EASYJET EUROPE,219,72,False,405.0,13.0,8.0,16,True,LC,False
LAV|12|410|D33,12/6/2023,ALBASTAR,182,69,True,410.0,13.0,6.0,17,False,LC,False
NOS|12|415|D51,12/6/2023,NEOS,348,28,True,415.0,13.0,6.0,18,False,LEISURE,False
EJU|12|420|D61,12/6/2023,EASYJET EUROPE,182,60,False,420.0,14.0,9.0,19,True,LC,False
EJU|12|420|D62,12/6/2023,EASYJET EUROPE,173,16,False,420.0,14.0,9.0,20,True,LC,True
EJU|12|420|D63,12/6/2023,EASYJET EUROPE,152,65,False,420.0,14.0,7.0,21,False,LC,False
EJU|12|420|D64,12/6/2023,EASYJET EUROPE,153,10,False,420.0,14.0,9.0,22,True,LC,True
RYR|12|420|D65,12/6/2023,RYANAIR,183,40,False,420.0,14.0,9.0,23,True,LC,False
NOS|12|420|D66,12/6/2023,NEOS,179,43,False,420.0,14.0,9.0,24,True,LEISURE,True
WZZ|12|420|D68,12/6/2023,WIZZ AIR,190,48,False,420.0,14.0,7.0,25,False,LC,False
EJU|12|425|D12,12/6/2023,EASYJET EUROPE,140,63,False,425.0,14.0,7.0,26,False,LC,False
AUA|12|425|D13,12/6/2023,AUSTRIAN AIRLINES,102,39,True,425.0,14.0,8.0,27,True,LEG,False
EJU|12|430|D75,12/6/2023,EASYJET EUROPE,156,56,False,430.0,14.0,7.0,28,False,LC,False
EJU|12|430|D76,12/6/2023,EASYJET EUROPE,233,14,False,430.0,14.0,9.0,29,True,LC,True
EJU|12|430|D77,12/6/2023,EASYJET EUROPE,158,11,True,430.0,14.0,9.0,30,True,LC,False
WZZ|12|440|D49,12/6/2023,WIZZ AIR,220,18,False,440.0,14.0,9.0,31,True,LC,False
LOT|12|445|D3,12/6/2023,LOT,96,12,False,445.0,14.0,8.0,32,True,LEG,False
EJU|12|450|D56,12/6/2023,EASYJET EUROPE,152,61,False,450.0,15.0,10.0,33,True,LC,True
NOS|12|450|D57,12/6/2023,NEOS,314,76,True,450.0,15.0,8.0,34,False,LEISURE,False
SIA|12|460|D93,12/6/2023,SINGAPORE AIRLINES LTD,0,41,False,460.0,15.0,7.0,35,False,LEG,False
RYR|12|465|D38,12/6/2023,RYANAIR,164,19,False,465.0,15.0,10.0,36,True,LC,True
GFA|12|480|D48,12/6/2023,GULF AIR COMPANY G.S.C.,0,31,False,480.0,16.0,8.0,37,False,LEG,False
BAW|12|485|D5,12/6/2023,BRITISH AIRWAYS,157,5,True,485.0,16.0,8.0,38,False,LEG,False
EJU|12|505|D6,12/6/2023,EASYJET EUROPE,137,46,False,505.0,16.0,11.0,39,True,LC,True
EJU|12|510|D66,12/6/2023,EASYJET EUROPE,157,42,True,510.0,17.0,10.0,40,False,LC,False
BXI|12|510|D67,12/6/2023,BRUSSELS AIRLINES,139,74,False,510.0,17.0,12.0,41,True,LEG,True
DLH|12|525|D1,12/6/2023,LUFTHANSA,104,27,False,525.0,17.0,11.0,42,True,LEG,False
WZZ|12|530|D55,12/6/2023,WIZZ AIR,168,67,True,530.0,17.0,12.0,43,True,LC,False
DLH|12|535|D92,12/6/2023,LUFTHANSA,91,20,False,535.0,17.0,11.0,44,True,LEG,False
WZZ|12|535|D93,12/6/2023,WIZZ AIR,173,35,False,535.0,17.0,12.0,45,True,LC,False
NOS|12|540|D58,12/6/2023,NEOS,180,70,False,540.0,18.0,11.0,46,False,LEISURE,False
RYR|12|550|D1,12/6/2023,RYANAIR,158,53,False,550.0,18.0,11.0,47,False,LC,False
VLG|12|550|D3,12/6/2023,VUELING AIRLINES   S.A.,193,73,True,550.0,18.0,13.0,48,True,LC,False
ETD|12|565|D62,12/6/2023,ETIHAD AIRWAYS,233,3,False,565.0,18.0,10.0,49,False,LEG,False
EJU|12|570|D12,12/6/2023,EASYJET EUROPE,180,2,False,570.0,19.0,12.0,50,False,LC,False
EJU|12|580|D70,12/6/2023,EASYJET EUROPE,128,58,True,580.0,19.0,14.0,51,True,LC,False
EJU|12|580|D71,12/6/2023,EASYJET EUROPE,159,34,False,580.0,19.0,14.0,52,True,LC,False
ASL|12|580|D72,12/6/2023,AIR SERBIA,110,26,False,580.0,19.0,11.0,53,False,LEG,False
QTR|12|580|D73,12/6/2023,QATAR AIRWAYS,308,7,False,580.0,19.0,11.0,54,False,LEG,False
WZZ|12|590|D36,12/6/2023,WIZZ AIR,224,38,False,590.0,19.0,12.0,55,False,LC,False
NOZ|12|600|D98,12/6/2023,NORWEGIAN AIR SHUTTLE,171,51,False,600.0,20.0,15.0,56,True,LC,True
RUK|12|605|D94,12/6/2023,RYANAIR UK,171,22,False,605.0,20.0,13.0,57,False,LC,False
EJU|12|610|D87,12/6/2023,EASYJET EUROPE,184,8,False,610.0,20.0,15.0,58,True,LC,False
RYR|12|610|D89,12/6/2023,RYANAIR,179,75,False,610.0,20.0,15.0,59,True,LC,False
RYR|12|610|D90,12/6/2023,RYANAIR,0,54,False,610.0,20.0,15.0,60,True,LC,True
VLG|12|610|D91,12/6/2023,VUELING AIRLINES   S.A.,187,55,False,610.0,20.0,15.0,61,True,LC,True
AUA|12|615|D74,12/6/2023,AUSTRIAN AIRLINES,163,29,False,615.0,20.0,14.0,62,True,LEG,False
EZY|12|620|D26,12/6/2023,EASYJET,127,37,False,620.0,20.0,15.0,63,True,LC,True
AFR|12|625|D3,12/6/2023,AIR FRANCE,163,64,False,625.0,20.0,14.0,64,True,LEG,False
DAL|12|630|D4,12/6/2023,DELTA AIR LINES,269,15,False,630.0,21.0,13.0,65,False,LEG,False
RYR|12|630|D5,12/6/2023,RYANAIR,169,30,False,630.0,21.0,14.0,66,False,LC,False
EJU|12|635|D28,12/6/2023,EASYJET EUROPE,181,49,False,635.0,21.0,16.0,67,True,LC,True
EJU|12|635|D29,12/6/2023,EASYJET EUROPE,183,6,False,635.0,21.0,16.0,68,True,LC,True
RYR|12|635|D30,12/6/2023,RYANAIR,177,57,False,635.0,21.0,16.0,69,True,LC,True
RYR|12|635|D31,12/6/2023,RYANAIR,192,24,False,635.0,21.0,16.0,70,True,LC,True
RYR|12|640|D44,12/6/2023,RYANAIR,175,13,False,640.0,21.0,16.0,71,True,LC,True
SWR|12|640|D45,12/6/2023,SWISS  AIRLINES,156,17,False,640.0,21.0,15.0,72,True,LEG,False
LOT|12|645|D45,12/6/2023,LOT,106,50,False,645.0,21.0,15.0,73,True,LEG,False
THY|12|645|D46,12/6/2023,TURKISH AIRLINES,301,62,False,645.0,21.0,13.0,74,False,LEG,False
AEE|12|655|D32,12/6/2023,AEGEAN AIRLINES,155,33,False,655.0,21.0,15.0,75,True,LEG,False
EJU|12|655|D33,12/6/2023,EASYJET EUROPE,133,47,True,655.0,21.0,16.0,76,True,LC,True
FIN|12|665|D54,12/6/2023,FINNAIR,158,68,False,665.0,22.0,14.0,77,False,LEG,False
EJU|12|665|D56,12/6/2023,EASYJET EUROPE,152,66,True,665.0,22.0,17.0,78,True,LC,False
AAL|12|670|D56,12/6/2023,AMERICAN AIRLINES,268,45,False,670.0,22.0,14.0,79,False,LEG,False
EJU|12|670|D57,12/6/2023,EASYJET EUROPE,175,36,False,670.0,22.0,17.0,80,True,LC,True
UAL|12|670|D59,12/6/2023,UNITED AIRLINES,262,23,False,670.0,22.0,14.0,81,False,LEG,False
EJU|12|675|D52,12/6/2023,EASYJET EUROPE,168,4,False,675.0,22.0,17.0,82,True,LC,True
DLH|12|675|D53,12/6/2023,LUFTHANSA,187,32,False,675.0,22.0,16.0,83,True,LEG,False
RYR|12|680|D25,12/6/2023,RYANAIR,176,71,False,680.0,22.0,17.0,84,True,LC,False
SAS|12|680|D26,12/6/2023,SCANDINAVIAN AIRLINES SYSTEM,175,1,False,680.0,22.0,16.0,85,True,LEG,False
DAL|12|690|D24,12/6/2023,DELTA AIR LINES,213,44,False,690.0,23.0,15.0,86,False,LEG,False
EJU|12|690|D25,12/6/2023,EASYJET EUROPE,185,15,True,690.0,23.0,18.0,87,True,LC,False
