Flight Code,Date,Company,Pax,Gate,Passport,Departure Time (min),Departure Cluster,Departure Mu,index,SCHENGEN,TYPE,NATIONAL
RYR|16|355|D89,16/6/2023,RYANAIR,113,50,False,355.0,11.0,6.0,0,True,LC,False
TAP|16|355|D90,16/6/2023,TAP AIR PORTUGAL,167,23,False,355.0,11.0,5.0,1,True,LEG,False
EJU|16|360|D83,16/6/2023,EASYJET EUROPE,220,46,False,360.0,12.0,7.0,2,True,LC,False
EJU|16|360|D84,16/6/2023,EASYJET EUROPE,164,28,False,360.0,12.0,7.0,3,True,LC,False
EJU|16|360|D85,16/6/2023,EASYJET EUROPE,176,39,False,360.0,12.0,5.0,4,False,LC,False
RYR|16|360|D86,16/6/2023,RYANAIR,161,13,False,360.0,12.0,7.0,5,True,LC,False
EJU|16|370|D90,16/6/2023,EASYJET EUROPE,168,38,False,370.0,12.0,7.0,6,True,LC,False
RYR|16|370|D91,16/6/2023,RYANAIR,162,10,False,370.0,12.0,5.0,7,False,LC,False
RYR|16|375|D49,16/6/2023,RYANAIR,168,33,False,375.0,12.0,7.0,8,True,LC,True
RYR|16|375|D50,16/6/2023,RYANAIR,187,34,False,375.0,12.0,7.0,9,True,LC,False
DLH|16|375|D51,16/6/2023,LUFTHANSA,51,73,False,375.0,12.0,6.0,10,True,LEG,False
EJU|16|380|D92,16/6/2023,EASYJET EUROPE,183,43,False,380.0,12.0,7.0,11,True,LC,False
EJU|16|390|D64,16/6/2023,EASYJET EUROPE,183,67,False,390.0,13.0,8.0,12,True,LC,True
WZZ|16|390|D65,16/6/2023,WIZZ AIR,208,42,False,390.0,13.0,8.0,13,True,LC,False
RYR|16|395|D9,16/6/2023,RYANAIR,184,30,False,395.0,13.0,8.0,14,True,LC,False
RYR|16|400|D57,16/6/2023,RYANAIR,162,31,False,400.0,13.0,8.0,15,True,LC,False
KLM|16|400|D58,16/6/2023,KLM,142,51,False,400.0,13.0,7.0,16,True,LEG,False
WZZ|16|400|D59,16/6/2023,WIZZ AIR,184,27,False,400.0,13.0,8.0,17,True,LC,True
EJU|16|405|D14,16/6/2023,EASYJET EUROPE,215,32,True,405.0,13.0,8.0,18,True,LC,False
THY|16|415|D57,16/6/2023,TURKISH AIRLINES,157,69,False,415.0,13.0,5.0,19,False,LEG,False
EJU|16|420|D90,16/6/2023,EASYJET EUROPE,179,40,False,420.0,14.0,9.0,20,True,LC,False
