Flight Code,Date,Company,Pax,Gate,Passport,Departure Time (min),Departure Cluster,Departure Mu,index,SCHENGEN,TYPE,NATIONAL
RYR|29|355|D23,29/6/2023,RYANAIR,136,52,False,355.0,11.0,6.0,0,True,LC,False
RYR|29|355|D24,29/6/2023,RYANAIR,162,40,False,355.0,11.0,6.0,1,True,LC,True
RYR|29|355|D25,29/6/2023,RYANAIR,164,54,True,355.0,11.0,6.0,2,True,LC,False
TAP|29|355|D26,29/6/2023,TAP AIR PORTUGAL,109,76,False,355.0,11.0,5.0,3,True,LEG,False
EJU|29|360|D31,29/6/2023,EASYJET EUROPE,173,45,False,360.0,12.0,5.0,4,False,LC,False
EJU|29|360|D32,29/6/2023,EASYJET EUROPE,152,70,False,360.0,12.0,7.0,5,True,LC,False
RYR|29|360|D33,29/6/2023,RYANAIR,176,29,True,360.0,12.0,7.0,6,True,LC,False
DLH|29|360|D34,29/6/2023,LUFTHANSA,83,66,False,360.0,12.0,6.0,7,True,LEG,False
RYR|29|370|D18,29/6/2023,RYANAIR,162,35,False,370.0,12.0,7.0,8,True,LC,True
DLH|29|375|D70,29/6/2023,LUFTHANSA,69,61,False,375.0,12.0,6.0,9,True,LEG,False
EJU|29|380|D11,29/6/2023,EASYJET EUROPE,170,13,False,380.0,12.0,7.0,10,True,LC,False
EJU|29|385|D27,29/6/2023,EASYJET EUROPE,160,14,False,385.0,12.0,7.0,11,True,LC,False
RYR|29|385|D28,29/6/2023,RYANAIR,149,34,True,385.0,12.0,5.0,12,False,LC,False
RYR|29|385|D29,29/6/2023,RYANAIR,177,22,False,385.0,12.0,7.0,13,True,LC,True
EJU|29|390|D96,29/6/2023,EASYJET EUROPE,177,8,False,390.0,13.0,8.0,14,True,LC,False
WZZ|29|390|D97,29/6/2023,WIZZ AIR,202,69,False,390.0,13.0,8.0,15,True,LC,False
EJU|29|400|D92,29/6/2023,EASYJET EUROPE,209,53,False,400.0,13.0,8.0,16,True,LC,False
RYR|29|400|D93,29/6/2023,RYANAIR,176,37,False,400.0,13.0,8.0,17,True,LC,False
KLM|29|400|D94,29/6/2023,KLM,151,1,False,400.0,13.0,5.0,18,False,LEG,False
WZZ|29|400|D95,29/6/2023,WIZZ AIR,200,21,False,400.0,13.0,8.0,19,True,LC,True
EJU|29|415|D85,29/6/2023,EASYJET EUROPE,169,49,False,415.0,13.0,6.0,20,False,LC,False
THY|29|415|D86,29/6/2023,TURKISH AIRLINES,159,61,False,415.0,13.0,5.0,21,False,LEG,False
EJU|29|420|D80,29/6/2023,EASYJET EUROPE,181,52,False,420.0,14.0,9.0,22,True,LC,False
EJU|29|420|D81,29/6/2023,EASYJET EUROPE,183,18,False,420.0,14.0,9.0,23,True,LC,True
EJU|29|420|D82,29/6/2023,EASYJET EUROPE,177,31,False,420.0,14.0,9.0,24,True,LC,False
WZZ|29|420|D84,29/6/2023,WIZZ AIR,132,74,False,420.0,14.0,9.0,25,True,LC,False
EJU|29|425|D48,29/6/2023,EASYJET EUROPE,201,29,False,425.0,14.0,9.0,26,True,LC,False
AUA|29|425|D49,29/6/2023,AUSTRIAN AIRLINES,47,6,False,425.0,14.0,8.0,27,True,LEG,False
EJU|29|430|D6,29/6/2023,EASYJET EUROPE,178,30,False,430.0,14.0,9.0,28,True,LC,True
EJU|29|430|D7,29/6/2023,EASYJET EUROPE,169,68,False,430.0,14.0,9.0,29,True,LC,True
WZZ|29|440|D77,29/6/2023,WIZZ AIR,222,16,False,440.0,14.0,9.0,30,True,LC,False
EJU|29|445|D43,29/6/2023,EASYJET EUROPE,126,60,False,445.0,14.0,7.0,31,False,LC,False
EJU|29|450|D63,29/6/2023,EASYJET EUROPE,218,45,False,450.0,15.0,10.0,32,True,LC,False
SIA|29|460|D11,29/6/2023,SINGAPORE AIRLINES LTD,102,57,False,460.0,15.0,7.0,33,False,LEG,False
BAW|29|485|D34,29/6/2023,BRITISH AIRWAYS,157,72,False,485.0,16.0,8.0,34,False,LEG,False
EWG|29|485|D35,29/6/2023,EUROWINGS,89,22,False,485.0,16.0,11.0,35,True,LC,True
LGL|29|500|D88,29/6/2023,LUXAIR,49,8,False,500.0,16.0,8.0,36,False,LEG,False
NOS|29|510|D9,29/6/2023,NEOS,179,73,False,510.0,17.0,10.0,37,False,LEISURE,False
BXI|29|510|D10,29/6/2023,BRUSSELS AIRLINES,76,14,False,510.0,17.0,12.0,38,True,LEG,True
DLA|29|520|D74,29/6/2023,AIR DOLOMITI,102,25,True,520.0,17.0,11.0,39,True,LEG,False
EWG|29|520|D75,29/6/2023,EUROWINGS,69,17,False,520.0,17.0,12.0,40,True,LC,True
WZZ|29|530|D72,29/6/2023,WIZZ AIR,161,46,False,530.0,17.0,12.0,41,True,LC,False
WZZ|29|535|D28,29/6/2023,WIZZ AIR,179,12,False,535.0,17.0,12.0,42,True,LC,False
EJU|29|540|D99,29/6/2023,EASYJET EUROPE,102,44,False,540.0,18.0,13.0,43,True,LC,True
RYR|29|545|D78,29/6/2023,RYANAIR,123,34,False,545.0,18.0,13.0,44,True,LC,False
DLH|29|545|D79,29/6/2023,LUFTHANSA,96,24,False,545.0,18.0,12.0,45,True,LEG,False
RYR|29|555|D98,29/6/2023,RYANAIR,175,42,False,555.0,18.0,13.0,46,True,LC,True
EJU|29|565|D84,29/6/2023,EASYJET EUROPE,170,51,False,565.0,18.0,13.0,47,True,LC,False
VLG|29|570|D58,29/6/2023,VUELING AIRLINES   S.A.,146,32,False,570.0,19.0,14.0,48,True,LC,True
ASL|29|580|D46,29/6/2023,AIR SERBIA,72,76,True,580.0,19.0,11.0,49,False,LEG,False
QTR|29|580|D47,29/6/2023,QATAR AIRWAYS,237,65,True,580.0,19.0,11.0,50,False,LEG,False
GFA|29|585|D2,29/6/2023,GULF AIR COMPANY G.S.C.,84,19,False,585.0,19.0,11.0,51,False,LEG,False
WZZ|29|590|D83,29/6/2023,WIZZ AIR,222,13,False,590.0,19.0,12.0,52,False,LC,False
RYR|29|595|D48,29/6/2023,RYANAIR,141,4,False,595.0,19.0,14.0,53,True,LC,False
RYR|29|600|D60,29/6/2023,RYANAIR,176,7,False,600.0,20.0,15.0,54,True,LC,True
RYR|29|605|D40,29/6/2023,RYANAIR,164,11,True,605.0,20.0,15.0,55,True,LC,True
ETD|29|610|D49,29/6/2023,ETIHAD AIRWAYS,266,2,False,610.0,20.0,12.0,56,False,LEG,False
VLG|29|610|D50,29/6/2023,VUELING AIRLINES   S.A.,214,28,False,610.0,20.0,15.0,57,True,LC,False
RYR|29|615|D3,29/6/2023,RYANAIR,168,55,False,615.0,20.0,13.0,58,False,LC,False
AUA|29|615|D4,29/6/2023,AUSTRIAN AIRLINES,134,50,False,615.0,20.0,12.0,59,False,LEG,False
AFR|29|625|D62,29/6/2023,AIR FRANCE,121,70,False,625.0,20.0,14.0,60,True,LEG,False
EJU|29|625|D63,29/6/2023,EASYJET EUROPE,144,54,False,625.0,20.0,15.0,61,True,LC,True
SZN|29|625|D64,29/6/2023,AIR SENEGAL,176,23,False,625.0,20.0,12.0,62,False,LEG,False
DAL|29|630|D71,29/6/2023,DELTA AIR LINES,228,43,False,630.0,21.0,13.0,63,False,LEG,False
EJU|29|630|D72,29/6/2023,EASYJET EUROPE,135,75,True,630.0,21.0,16.0,64,True,LC,False
EJU|29|635|D98,29/6/2023,EASYJET EUROPE,179,41,False,635.0,21.0,16.0,65,True,LC,False
EJU|29|635|D99,29/6/2023,EASYJET EUROPE,173,56,True,635.0,21.0,16.0,66,True,LC,True
RYR|29|635|D0,29/6/2023,RYANAIR,182,66,False,635.0,21.0,16.0,67,True,LC,True
SWR|29|640|D2,29/6/2023,SWISS  AIRLINES,120,5,True,640.0,21.0,15.0,68,True,LEG,False
RYR|29|645|D15,29/6/2023,RYANAIR,171,63,False,645.0,21.0,16.0,69,True,LC,True
LOT|29|645|D16,29/6/2023,LOT,73,64,False,645.0,21.0,15.0,70,True,LEG,False
THY|29|645|D17,29/6/2023,TURKISH AIRLINES,161,38,False,645.0,21.0,13.0,71,False,LEG,False
RYR|29|650|D83,29/6/2023,RYANAIR,168,71,False,650.0,21.0,16.0,72,True,LC,True
AEE|29|655|D7,29/6/2023,AEGEAN AIRLINES,170,3,True,655.0,21.0,15.0,73,True,LEG,False
WZZ|29|655|D9,29/6/2023,WIZZ AIR,193,20,False,655.0,21.0,16.0,74,True,LC,True
FIN|29|665|D15,29/6/2023,FINNAIR,175,58,False,665.0,22.0,16.0,75,True,LEG,False
AEA|29|665|D17,29/6/2023,AIR EUROPA LINEAS AEREAS,292,39,False,665.0,22.0,14.0,76,False,LEG,False
AAL|29|670|D19,29/6/2023,AMERICAN AIRLINES,249,62,True,670.0,22.0,14.0,77,False,LEG,False
EJU|29|670|D20,29/6/2023,EASYJET EUROPE,166,26,True,670.0,22.0,15.0,78,False,LC,False
UAL|29|670|D22,29/6/2023,UNITED AIRLINES,271,48,False,670.0,22.0,14.0,79,False,LEG,False
BAW|29|675|D97,29/6/2023,BRITISH AIRWAYS,90,40,False,675.0,22.0,14.0,80,False,LEG,False
DLH|29|675|D98,29/6/2023,LUFTHANSA,112,59,True,675.0,22.0,16.0,81,True,LEG,False
BAW|29|680|D59,29/6/2023,BRITISH AIRWAYS,111,47,False,680.0,22.0,14.0,82,False,LEG,False
EJU|29|680|D60,29/6/2023,EASYJET EUROPE,180,10,False,680.0,22.0,17.0,83,True,LC,True
SAS|29|680|D61,29/6/2023,SCANDINAVIAN AIRLINES SYSTEM,83,9,False,680.0,22.0,16.0,84,True,LEG,False
EZY|29|685|D76,29/6/2023,EASYJET,150,15,True,685.0,22.0,17.0,85,True,LC,True
DAL|29|690|D2,29/6/2023,DELTA AIR LINES,207,36,False,690.0,23.0,15.0,86,False,LEG,False
AHY|29|690|D4,29/6/2023,AZERBAIJAN AIRLINES,129,35,True,690.0,23.0,15.0,87,False,LEG,False
RYR|29|695|D88,29/6/2023,RYANAIR,167,27,False,695.0,23.0,18.0,88,True,LC,True
WZZ|29|695|D90,29/6/2023,WIZZ AIR,227,67,False,695.0,23.0,16.0,89,False,LC,False
EJU|29|705|D61,29/6/2023,EASYJET EUROPE,204,33,False,705.0,23.0,18.0,90,True,LC,False
TAR|29|705|D62,29/6/2023,TUNISAIR,169,3,False,705.0,23.0,15.0,91,False,LEG,False
TAP|29|710|D5,29/6/2023,TAP AIR PORTUGAL,147,30,False,710.0,23.0,15.0,92,False,LEG,False
EJU|29|715|D55,29/6/2023,EASYJET EUROPE,174,14,True,715.0,23.0,18.0,93,True,LC,False
EJU|29|720|D89,29/6/2023,EASYJET EUROPE,175,71,False,720.0,24.0,19.0,94,True,LC,True
ELY|29|730|D45,29/6/2023,ELAL,172,29,False,730.0,24.0,16.0,95,False,LEG,False
EJU|29|735|D20,29/6/2023,EASYJET EUROPE,166,72,False,735.0,24.0,19.0,96,True,LC,True
WZZ|29|740|D8,29/6/2023,WIZZ AIR,209,61,False,740.0,24.0,19.0,97,True,LC,False
EJU|29|750|D78,29/6/2023,EASYJET EUROPE,168,39,False,750.0,25.0,20.0,98,True,LC,False
DLH|29|755|D20,29/6/2023,LUFTHANSA,110,48,False,755.0,25.0,19.0,99,True,LEG,False
KLM|29|770|D56,29/6/2023,KLM,140,19,False,770.0,25.0,19.0,100,True,LEG,False
EJU|29|775|D84,29/6/2023,EASYJET EUROPE,155,9,False,775.0,25.0,20.0,101,True,LC,True
RAM|29|780|D1,29/6/2023,ROYAL AIR MAROC,150,32,False,780.0,26.0,18.0,102,False,LEG,False
VLG|29|780|D3,29/6/2023,VUELING AIRLINES   S.A.,173,55,False,780.0,26.0,21.0,103,True,LC,False
SAS|29|785|D26,29/6/2023,SCANDINAVIAN AIRLINES SYSTEM,145,63,True,785.0,26.0,20.0,104,True,LEG,False
RYR|29|790|D19,29/6/2023,RYANAIR,154,68,True,790.0,26.0,21.0,105,True,LC,False
ACA|29|795|D67,29/6/2023,AIR CANADA,277,2,False,795.0,26.0,18.0,106,False,LEG,False
BAW|29|795|D68,29/6/2023,BRITISH AIRWAYS,125,36,False,795.0,26.0,18.0,107,False,LEG,False
BAW|29|795|D69,29/6/2023,BRITISH AIRWAYS,89,5,False,795.0,26.0,18.0,108,False,LEG,False
RYR|29|805|D48,29/6/2023,RYANAIR,169,65,False,805.0,26.0,21.0,109,True,LC,True
EJU|29|815|D41,29/6/2023,EASYJET EUROPE,174,73,False,815.0,27.0,22.0,110,True,LC,False
EJU|29|815|D42,29/6/2023,EASYJET EUROPE,145,25,True,815.0,27.0,22.0,111,True,LC,True
ITY|29|820|D1,29/6/2023,ITA,217,7,True,820.0,27.0,21.0,112,True,LEG,False
EJU|29|830|D42,29/6/2023,EASYJET EUROPE,177,64,False,830.0,27.0,22.0,113,True,LC,True
MEA|29|830|D44,29/6/2023,MIDDLE EAST AIRLINES AIR LIBAN,97,44,False,830.0,27.0,19.0,114,False,LEG,False
SIA|29|830|D45,29/6/2023,SINGAPORE AIRLINES LTD,167,58,False,830.0,27.0,19.0,115,False,LEG,False
EJU|29|840|D19,29/6/2023,EASYJET EUROPE,164,1,False,840.0,28.0,23.0,116,True,LC,True
EJU|29|840|D20,29/6/2023,EASYJET EUROPE,175,57,False,840.0,28.0,23.0,117,True,LC,False
UAE|29|845|D74,29/6/2023,EMIRATES,337,59,False,845.0,28.0,20.0,118,False,LEG,False
RYR|29|855|D30,29/6/2023,RYANAIR,158,35,False,855.0,28.0,23.0,119,True,LC,False
ABN|29|860|D23,29/6/2023,AIR ALBANIA,124,43,False,860.0,28.0,20.0,120,False,LEG,False
RYR|29|865|D45,29/6/2023,RYANAIR,190,53,False,865.0,28.0,23.0,121,True,LC,False
VLG|29|865|D46,29/6/2023,VUELING AIRLINES   S.A.,161,42,False,865.0,28.0,23.0,122,True,LC,True
MLD|29|870|D32,29/6/2023,AIR MOLDOVA,145,27,False,870.0,29.0,21.0,123,False,LEG,False
DAL|29|870|D33,29/6/2023,DELTA AIR LINES,56,16,False,870.0,29.0,21.0,124,False,LEG,False
IBE|29|870|D34,29/6/2023,IBERIA,120,67,False,870.0,29.0,21.0,125,False,LEG,False
MSR|29|870|D35,29/6/2023,EGYPTAIR,143,37,True,870.0,29.0,21.0,126,False,LEG,False
EJU|29|875|D13,29/6/2023,EASYJET EUROPE,170,28,False,875.0,29.0,24.0,127,True,LC,False
DLH|29|880|D4,29/6/2023,LUFTHANSA,110,6,True,880.0,29.0,23.0,128,True,LEG,False
EJU|29|885|D69,29/6/2023,EASYJET EUROPE,217,26,False,885.0,29.0,24.0,129,True,LC,False
NOS|29|885|D70,29/6/2023,NEOS,103,40,False,885.0,29.0,24.0,130,True,LEISURE,True
THY|29|895|D98,29/6/2023,TURKISH AIRLINES,180,76,False,895.0,29.0,21.0,131,False,LEG,False
EJU|29|905|D24,29/6/2023,EASYJET EUROPE,167,33,False,905.0,30.0,25.0,132,True,LC,True
EJU|29|905|D25,29/6/2023,EASYJET EUROPE,173,38,False,905.0,30.0,25.0,133,True,LC,True
WZZ|29|905|D27,29/6/2023,WIZZ AIR,190,51,False,905.0,30.0,25.0,134,True,LC,False
SWR|29|910|D97,29/6/2023,SWISS  AIRLINES,99,74,False,910.0,30.0,24.0,135,True,LEG,False
UAL|29|910|D98,29/6/2023,UNITED AIRLINES,241,54,False,910.0,30.0,22.0,136,False,LEG,False
RYR|29|915|D65,29/6/2023,RYANAIR,173,46,False,915.0,30.0,25.0,137,True,LC,True
WZZ|29|915|D66,29/6/2023,WIZZ AIR,210,31,False,915.0,30.0,25.0,138,True,LC,True
AFR|29|925|D76,29/6/2023,AIR FRANCE,112,50,False,925.0,30.0,24.0,139,True,LEG,False
EJU|29|925|D77,29/6/2023,EASYJET EUROPE,173,4,True,925.0,30.0,25.0,140,True,LC,False
EJU|29|930|D58,29/6/2023,EASYJET EUROPE,137,34,False,930.0,31.0,26.0,141,True,LC,True
RYR|29|940|D88,29/6/2023,RYANAIR,170,56,False,940.0,31.0,26.0,142,True,LC,True
WZZ|29|940|D89,29/6/2023,WIZZ AIR,170,24,True,940.0,31.0,26.0,143,True,LC,True
RYR|29|945|D40,29/6/2023,RYANAIR,173,49,False,945.0,31.0,26.0,144,True,LC,False
BAW|29|960|D14,29/6/2023,BRITISH AIRWAYS,137,22,True,960.0,32.0,24.0,145,False,LEG,False
EJU|29|960|D15,29/6/2023,EASYJET EUROPE,192,60,False,960.0,32.0,25.0,146,False,LC,False
EJU|29|970|D25,29/6/2023,EASYJET EUROPE,141,18,True,970.0,32.0,27.0,147,True,LC,True
UAE|29|970|D26,29/6/2023,EMIRATES,339,23,False,970.0,32.0,24.0,148,False,LEG,False
QTR|29|975|D22,29/6/2023,QATAR AIRWAYS,233,70,False,975.0,32.0,24.0,149,False,LEG,False
RYR|29|980|D73,29/6/2023,RYANAIR,170,45,False,980.0,32.0,27.0,150,True,LC,True
LGL|29|990|D58,29/6/2023,LUXAIR,50,12,False,990.0,33.0,27.0,151,True,LEG,False
EJU|29|1000|D32,29/6/2023,EASYJET EUROPE,167,52,False,1000.0,33.0,28.0,152,True,LC,True
EJU|29|1000|D33,29/6/2023,EASYJET EUROPE,183,21,False,1000.0,33.0,28.0,153,True,LC,False
RYR|29|1000|D34,29/6/2023,RYANAIR,170,11,False,1000.0,33.0,26.0,154,False,LC,False
SVA|29|1020|D0,29/6/2023,SAUDI ARABIAN AIRLINES,100,41,False,1020.0,34.0,26.0,155,False,LEG,False
EJU|29|1025|D51,29/6/2023,EASYJET EUROPE,180,66,False,1025.0,34.0,29.0,156,True,LC,True
EJU|29|1040|D74,29/6/2023,EASYJET EUROPE,163,62,False,1040.0,34.0,29.0,157,True,LC,False
EJU|29|1050|D98,29/6/2023,EASYJET EUROPE,167,20,False,1050.0,35.0,28.0,158,False,LC,False
RYR|29|1050|D99,29/6/2023,RYANAIR,174,10,False,1050.0,35.0,30.0,159,True,LC,True
AUA|29|1055|D84,29/6/2023,AUSTRIAN AIRLINES,115,15,False,1055.0,35.0,29.0,160,True,LEG,False
TAP|29|1055|D85,29/6/2023,TAP AIR PORTUGAL,144,69,False,1055.0,35.0,29.0,161,True,LEG,False
RAM|29|1065|D96,29/6/2023,ROYAL AIR MAROC,161,47,False,1065.0,35.0,27.0,162,False,LEG,False
WZZ|29|1065|D98,29/6/2023,WIZZ AIR,210,17,True,1065.0,35.0,30.0,163,True,LC,True
MSR|29|1070|D60,29/6/2023,EGYPTAIR,132,75,False,1070.0,35.0,27.0,164,False,LEG,False
AFR|29|1075|D49,29/6/2023,AIR FRANCE,114,13,False,1075.0,35.0,29.0,165,True,LEG,False
WZZ|29|1085|D11,29/6/2023,WIZZ AIR,159,8,True,1085.0,36.0,31.0,166,True,LC,False
VLG|29|1090|D22,29/6/2023,VUELING AIRLINES   S.A.,199,6,False,1090.0,36.0,31.0,167,True,LC,True
