Flight Code,Date,Company,Pax,Gate,Passport,Departure Time (min),Departure Cluster,Departure Mu,index,SCHENGEN,TYPE,NATIONAL
ABN|28|25|D99,28/6/2023,AIR ALBANIA,102,27,True,25.0,0.0,0.0,0,False,LEG,False
RYR|28|355|D20,28/6/2023,RYANAIR,166,56,False,355.0,11.0,4.0,1,False,LC,False
RYR|28|355|D21,28/6/2023,RYANAIR,173,37,False,355.0,11.0,6.0,2,True,LC,True
TAP|28|355|D22,28/6/2023,TAP AIR PORTUGAL,146,25,True,355.0,11.0,3.0,3,False,LEG,False
EJU|28|360|D26,28/6/2023,EASYJET EUROPE,234,19,False,360.0,12.0,7.0,4,True,LC,True
EJU|28|360|D27,28/6/2023,EASYJET EUROPE,158,4,False,360.0,12.0,7.0,5,True,LC,True
EJU|28|360|D28,28/6/2023,EASYJET EUROPE,177,13,False,360.0,12.0,5.0,6,False,LC,False
EJU|28|360|D29,28/6/2023,EASYJET EUROPE,166,46,False,360.0,12.0,7.0,7,True,LC,False
DLH|28|360|D30,28/6/2023,LUFTHANSA,76,66,False,360.0,12.0,6.0,8,True,LEG,False
RYR|28|365|D53,28/6/2023,RYANAIR,150,34,False,365.0,12.0,5.0,9,False,LC,False
EJU|28|370|D16,28/6/2023,EASYJET EUROPE,144,4,False,370.0,12.0,7.0,10,True,LC,False
DLH|28|375|D69,28/6/2023,LUFTHANSA,98,34,False,375.0,12.0,6.0,11,True,LEG,False
EJU|28|380|D9,28/6/2023,EASYJET EUROPE,149,75,False,380.0,12.0,7.0,12,True,LC,False
RYR|28|380|D10,28/6/2023,RYANAIR,175,24,False,380.0,12.0,5.0,13,False,LC,False
RYR|28|390|D94,28/6/2023,RYANAIR,130,15,False,390.0,13.0,8.0,14,True,LC,False
WZZ|28|390|D95,28/6/2023,WIZZ AIR,211,1,False,390.0,13.0,8.0,15,True,LC,True
RYR|28|395|D16,28/6/2023,RYANAIR,183,35,False,395.0,13.0,6.0,16,False,LC,False
KLM|28|400|D90,28/6/2023,KLM,138,13,False,400.0,13.0,7.0,17,True,LEG,False
WZZ|28|400|D91,28/6/2023,WIZZ AIR,159,5,False,400.0,13.0,8.0,18,True,LC,False
EJU|28|405|D27,28/6/2023,EASYJET EUROPE,224,76,True,405.0,13.0,8.0,19,True,LC,True
EJU|28|415|D83,28/6/2023,EASYJET EUROPE,173,58,False,415.0,13.0,8.0,20,True,LC,False
THY|28|415|D84,28/6/2023,TURKISH AIRLINES,160,30,False,415.0,13.0,5.0,21,False,LEG,False
EJU|28|420|D74,28/6/2023,EASYJET EUROPE,166,47,True,420.0,14.0,9.0,22,True,LC,False
EJU|28|420|D75,28/6/2023,EASYJET EUROPE,145,57,False,420.0,14.0,9.0,23,True,LC,False
EJU|28|420|D76,28/6/2023,EASYJET EUROPE,168,38,False,420.0,14.0,9.0,24,True,LC,False
RYR|28|420|D77,28/6/2023,RYANAIR,179,62,True,420.0,14.0,9.0,25,True,LC,False
WZZ|28|420|D79,28/6/2023,WIZZ AIR,189,8,False,420.0,14.0,9.0,26,True,LC,True
EJU|28|425|D46,28/6/2023,EASYJET EUROPE,164,23,True,425.0,14.0,9.0,27,True,LC,False
AUA|28|425|D47,28/6/2023,AUSTRIAN AIRLINES,125,63,False,425.0,14.0,8.0,28,True,LEG,False
EJU|28|430|D3,28/6/2023,EASYJET EUROPE,142,48,False,430.0,14.0,9.0,29,True,LC,True
EJU|28|430|D4,28/6/2023,EASYJET EUROPE,187,36,False,430.0,14.0,9.0,30,True,LC,True
WZZ|28|430|D5,28/6/2023,WIZZ AIR,187,74,False,430.0,14.0,9.0,31,True,LC,False
EJU|28|440|D76,28/6/2023,EASYJET EUROPE,179,64,False,440.0,14.0,9.0,32,True,LC,False
EJU|28|445|D41,28/6/2023,EASYJET EUROPE,133,27,False,445.0,14.0,9.0,33,True,LC,False
RYR|28|470|D68,28/6/2023,RYANAIR,167,55,False,470.0,15.0,8.0,34,False,LC,False
