Flight Code,Date,Company,Pax,Gate,Passport,Departure Time (min),Departure Cluster,Departure Mu,index,SCHENGEN,TYPE,NATIONAL
RYR|19|350|D45,19/6/2023,RYANAIR,182,69,False,350.0,11.0,4.0,0,False,LC,False
RYR|19|355|D96,19/6/2023,RYANAIR,166,23,True,355.0,11.0,6.0,1,True,LC,False
NOS|19|355|D98,19/6/2023,NEOS,180,65,True,355.0,11.0,6.0,2,True,LEISURE,True
TAP|19|355|D99,19/6/2023,TAP AIR PORTUGAL,119,52,False,355.0,11.0,5.0,3,True,LEG,False
EJU|19|360|D91,19/6/2023,EASYJET EUROPE,233,17,False,360.0,12.0,7.0,4,True,LC,False
EJU|19|360|D92,19/6/2023,EASYJET EUROPE,173,21,True,360.0,12.0,7.0,5,True,LC,False
EJU|19|360|D93,19/6/2023,EASYJET EUROPE,157,22,False,360.0,12.0,5.0,6,False,LC,False
RYR|19|360|D94,19/6/2023,RYANAIR,166,44,False,360.0,12.0,7.0,7,True,LC,True
EJU|19|370|D97,19/6/2023,EASYJET EUROPE,143,36,False,370.0,12.0,7.0,8,True,LC,True
RYR|19|375|D56,19/6/2023,RYANAIR,159,72,False,375.0,12.0,7.0,9,True,LC,True
DLH|19|375|D57,19/6/2023,LUFTHANSA,189,63,False,375.0,12.0,6.0,10,True,LEG,False
EJU|19|380|D96,19/6/2023,EASYJET EUROPE,174,9,True,380.0,12.0,7.0,11,True,LC,True
RYR|19|380|D97,19/6/2023,RYANAIR,177,15,False,380.0,12.0,5.0,12,False,LC,False
EJU|19|390|D73,19/6/2023,EASYJET EUROPE,173,29,True,390.0,13.0,8.0,13,True,LC,True
NOS|19|390|D74,19/6/2023,NEOS,352,3,False,390.0,13.0,8.0,14,True,LEISURE,True
WZZ|19|390|D75,19/6/2023,WIZZ AIR,212,19,False,390.0,13.0,8.0,15,True,LC,True
KLM|19|400|D64,19/6/2023,KLM,170,59,False,400.0,13.0,7.0,16,True,LEG,False
WZZ|19|400|D65,19/6/2023,WIZZ AIR,204,64,True,400.0,13.0,8.0,17,True,LC,True
EJU|19|405|D18,19/6/2023,EASYJET EUROPE,226,22,False,405.0,13.0,8.0,18,True,LC,True
LAV|19|410|D35,19/6/2023,ALBASTAR,157,75,False,410.0,13.0,6.0,19,False,LC,False
THY|19|415|D65,19/6/2023,TURKISH AIRLINES,170,33,False,415.0,13.0,5.0,20,False,LEG,False
EJU|19|420|D10,19/6/2023,EASYJET EUROPE,164,73,False,420.0,14.0,9.0,21,True,LC,False
EJU|19|420|D11,19/6/2023,EASYJET EUROPE,177,72,False,420.0,14.0,9.0,22,True,LC,False
EJU|19|420|D12,19/6/2023,EASYJET EUROPE,142,24,False,420.0,14.0,7.0,23,False,LC,False
EJU|19|420|D13,19/6/2023,EASYJET EUROPE,155,54,True,420.0,14.0,7.0,24,False,LC,False
RYR|19|420|D14,19/6/2023,RYANAIR,177,39,False,420.0,14.0,7.0,25,False,LC,False
NOS|19|420|D15,19/6/2023,NEOS,187,5,False,420.0,14.0,7.0,26,False,LEISURE,False
WZZ|19|420|D17,19/6/2023,WIZZ AIR,199,58,False,420.0,14.0,9.0,27,True,LC,False
EJU|19|425|D27,19/6/2023,EASYJET EUROPE,181,61,False,425.0,14.0,9.0,28,True,LC,True
AUA|19|425|D28,19/6/2023,AUSTRIAN AIRLINES,109,49,False,425.0,14.0,8.0,29,True,LEG,False
EJU|19|430|D87,19/6/2023,EASYJET EUROPE,216,68,False,430.0,14.0,9.0,30,True,LC,True
EJU|19|430|D88,19/6/2023,EASYJET EUROPE,173,51,True,430.0,14.0,9.0,31,True,LC,False
EJU|19|430|D89,19/6/2023,EASYJET EUROPE,145,17,False,430.0,14.0,9.0,32,True,LC,False
WZZ|19|440|D61,19/6/2023,WIZZ AIR,220,6,False,440.0,14.0,9.0,33,True,LC,True
