Flight Code,Date,Company,Pax,Gate,Passport,Departure Time (min),Departure Cluster,Departure Mu,index,SCHENGEN,TYPE,NATIONAL
RYR|24|350|D47,24/6/2023,RYANAIR,168,69,False,350.0,11.0,6.0,0,True,LC,False
RYR|24|355|D10,24/6/2023,RYANAIR,167,63,True,355.0,11.0,6.0,1,True,LC,True
RYR|24|355|D11,24/6/2023,RYANAIR,88,75,False,355.0,11.0,4.0,2,False,LC,False
TAP|24|355|D12,24/6/2023,TAP AIR PORTUGAL,176,60,True,355.0,11.0,3.0,3,False,LEG,False
EJU|24|360|D12,24/6/2023,EASYJET EUROPE,167,37,True,360.0,12.0,5.0,4,False,LC,False
DLH|24|360|D13,24/6/2023,LUFTHANSA,87,16,False,360.0,12.0,6.0,5,True,LEG,False
EJU|24|370|D9,24/6/2023,EASYJET EUROPE,197,15,False,370.0,12.0,7.0,6,True,LC,True
DLH|24|375|D64,24/6/2023,LUFTHANSA,104,57,False,375.0,12.0,6.0,7,True,LEG,False
RYR|24|380|D2,24/6/2023,RYANAIR,159,64,True,380.0,12.0,7.0,8,True,LC,False
RYR|24|380|D3,24/6/2023,RYANAIR,184,73,False,380.0,12.0,5.0,9,False,LC,False
EJU|24|390|D85,24/6/2023,EASYJET EUROPE,179,36,False,390.0,13.0,8.0,10,True,LC,False
EJU|24|390|D86,24/6/2023,EASYJET EUROPE,169,7,False,390.0,13.0,8.0,11,True,LC,False
WZZ|24|390|D87,24/6/2023,WIZZ AIR,201,55,False,390.0,13.0,8.0,12,True,LC,False
EJU|24|395|D14,24/6/2023,EASYJET EUROPE,150,24,False,395.0,13.0,8.0,13,True,LC,True
KLM|24|400|D79,24/6/2023,KLM,163,27,True,400.0,13.0,7.0,14,True,LEG,False
WZZ|24|400|D80,24/6/2023,WIZZ AIR,217,3,False,400.0,13.0,8.0,15,True,LC,True
EJU|24|405|D22,24/6/2023,EASYJET EUROPE,214,21,False,405.0,13.0,8.0,16,True,LC,True
RYR|24|405|D23,24/6/2023,RYANAIR,155,53,False,405.0,13.0,8.0,17,True,LC,False
NOS|24|410|D36,24/6/2023,NEOS,150,20,False,410.0,13.0,6.0,18,False,LEISURE,False
THY|24|415|D73,24/6/2023,TURKISH AIRLINES,164,72,False,415.0,13.0,5.0,19,False,LEG,False
WZZ|24|415|D74,24/6/2023,WIZZ AIR,199,19,False,415.0,13.0,6.0,20,False,LC,False
EJU|24|420|D46,24/6/2023,EASYJET EUROPE,139,67,True,420.0,14.0,7.0,21,False,LC,False
EJU|24|420|D47,24/6/2023,EASYJET EUROPE,185,8,False,420.0,14.0,9.0,22,True,LC,True
