Flight Code,Date,Company,Pax,Gate,Passport,Departure Time (min),Departure Cluster,Departure Mu,index,SCHENGEN,TYPE,NATIONAL
RYR|30|355|D27,30/6/2023,RYANAIR,146,53,False,355.0,11.0,6.0,0,True,LC,False
TAP|30|355|D28,30/6/2023,TAP AIR PORTUGAL,144,3,False,355.0,11.0,3.0,1,False,LEG,False
EJU|30|360|D35,30/6/2023,EASYJET EUROPE,165,32,False,360.0,12.0,7.0,2,True,LC,False
EJU|30|360|D36,30/6/2023,EASYJET EUROPE,177,7,False,360.0,12.0,7.0,3,True,LC,False
EJU|30|360|D37,30/6/2023,EASYJET EUROPE,144,5,True,360.0,12.0,5.0,4,False,LC,False
RYR|30|360|D38,30/6/2023,RYANAIR,120,13,False,360.0,12.0,7.0,5,True,LC,True
DLH|30|360|D39,30/6/2023,LUFTHANSA,116,47,True,360.0,12.0,6.0,6,True,LEG,False
EJU|30|365|D54,30/6/2023,EASYJET EUROPE,130,19,False,365.0,12.0,7.0,7,True,LC,True
EJU|30|370|D20,30/6/2023,EASYJET EUROPE,153,48,False,370.0,12.0,7.0,8,True,LC,True
RYR|30|370|D21,30/6/2023,RYANAIR,104,10,False,370.0,12.0,5.0,9,False,LC,False
RYR|30|375|D71,30/6/2023,RYANAIR,169,61,False,375.0,12.0,7.0,10,True,LC,False
RYR|30|375|D72,30/6/2023,RYANAIR,162,72,False,375.0,12.0,7.0,11,True,LC,True
DLH|30|375|D73,30/6/2023,LUFTHANSA,114,24,False,375.0,12.0,4.0,12,False,LEG,False
EJU|30|380|D12,30/6/2023,EASYJET EUROPE,176,36,False,380.0,12.0,7.0,13,True,LC,False
WZZ|30|390|D98,30/6/2023,WIZZ AIR,211,22,False,390.0,13.0,6.0,14,False,LC,False
RYR|30|395|D17,30/6/2023,RYANAIR,180,68,False,395.0,13.0,8.0,15,True,LC,True
RYR|30|400|D96,30/6/2023,RYANAIR,154,27,False,400.0,13.0,6.0,16,False,LC,False
KLM|30|400|D97,30/6/2023,KLM,155,73,False,400.0,13.0,7.0,17,True,LEG,False
WZZ|30|400|D98,30/6/2023,WIZZ AIR,192,21,False,400.0,13.0,8.0,18,True,LC,True
EJU|30|405|D28,30/6/2023,EASYJET EUROPE,221,74,False,405.0,13.0,8.0,19,True,LC,False
EJU|30|415|D87,30/6/2023,EASYJET EUROPE,154,41,True,415.0,13.0,8.0,20,True,LC,True
THY|30|415|D89,30/6/2023,TURKISH AIRLINES,172,18,False,415.0,13.0,5.0,21,False,LEG,False
EJU|30|420|D85,30/6/2023,EASYJET EUROPE,152,51,False,420.0,14.0,9.0,22,True,LC,False
EJU|30|420|D86,30/6/2023,EASYJET EUROPE,165,37,False,420.0,14.0,7.0,23,False,LC,False
EJU|30|420|D87,30/6/2023,EASYJET EUROPE,140,49,False,420.0,14.0,9.0,24,True,LC,False
EJU|30|420|D88,30/6/2023,EASYJET EUROPE,171,33,False,420.0,14.0,9.0,25,True,LC,True
WZZ|30|420|D90,30/6/2023,WIZZ AIR,180,76,False,420.0,14.0,9.0,26,True,LC,False
AUA|30|425|D50,30/6/2023,AUSTRIAN AIRLINES,61,12,False,425.0,14.0,8.0,27,True,LEG,False
EJU|30|430|D8,30/6/2023,EASYJET EUROPE,234,45,False,430.0,14.0,9.0,28,True,LC,False
EJU|30|435|D26,30/6/2023,EASYJET EUROPE,221,70,False,435.0,14.0,7.0,29,False,LC,False
RYR|30|440|D78,30/6/2023,RYANAIR,179,1,False,440.0,14.0,9.0,30,True,LC,True
WZZ|30|440|D79,30/6/2023,WIZZ AIR,217,40,False,440.0,14.0,9.0,31,True,LC,False
EJU|30|445|D46,30/6/2023,EASYJET EUROPE,141,16,False,445.0,14.0,9.0,32,True,LC,False
SIA|30|460|D12,30/6/2023,SINGAPORE AIRLINES LTD,0,50,False,460.0,15.0,7.0,33,False,LEG,False
GFA|30|480|D89,30/6/2023,GULF AIR COMPANY G.S.C.,0,67,False,480.0,16.0,8.0,34,False,LEG,False
BAW|30|485|D36,30/6/2023,BRITISH AIRWAYS,159,30,True,485.0,16.0,8.0,35,False,LEG,False
EWG|30|485|D37,30/6/2023,EUROWINGS,37,71,False,485.0,16.0,11.0,36,True,LC,True
LGL|30|500|D90,30/6/2023,LUXAIR,28,55,False,500.0,16.0,10.0,37,True,LEG,False
EJU|30|505|D36,30/6/2023,EASYJET EUROPE,152,23,True,505.0,16.0,9.0,38,False,LC,False
BXI|30|510|D11,30/6/2023,BRUSSELS AIRLINES,93,46,False,510.0,17.0,11.0,39,True,LEG,False
WZZ|30|510|D13,30/6/2023,WIZZ AIR,171,6,False,510.0,17.0,12.0,40,True,LC,False
WZZ|30|520|D76,30/6/2023,WIZZ AIR,180,11,False,520.0,17.0,12.0,41,True,LC,True
RYR|30|530|D73,30/6/2023,RYANAIR,144,60,False,530.0,17.0,12.0,42,True,LC,False
WZZ|30|535|D30,30/6/2023,WIZZ AIR,165,39,True,535.0,17.0,12.0,43,True,LC,False
EJU|30|540|D1,30/6/2023,EASYJET EUROPE,147,20,False,540.0,18.0,13.0,44,True,LC,True
EWG|30|545|D81,30/6/2023,EUROWINGS,108,54,False,545.0,18.0,13.0,45,True,LC,True
DLH|30|545|D82,30/6/2023,LUFTHANSA,136,4,False,545.0,18.0,12.0,46,True,LEG,False
AWT|30|550|D39,30/6/2023,ALBAWINGS,146,56,False,550.0,18.0,11.0,47,False,LC,False
VLG|30|555|D1,30/6/2023,VUELING AIRLINES   S.A.,175,62,False,555.0,18.0,13.0,48,True,LC,True
EJU|30|565|D86,30/6/2023,EASYJET EUROPE,185,14,False,565.0,18.0,13.0,49,True,LC,False
ETD|30|565|D87,30/6/2023,ETIHAD AIRWAYS,195,69,True,565.0,18.0,10.0,50,False,LEG,False
NOS|30|570|D60,30/6/2023,NEOS,165,43,False,570.0,19.0,12.0,51,False,LEISURE,False
ABN|30|575|D21,30/6/2023,AIR ALBANIA,120,31,False,575.0,19.0,11.0,52,False,LEG,False
QTR|30|580|D48,30/6/2023,QATAR AIRWAYS,227,75,True,580.0,19.0,11.0,53,False,LEG,False
VLG|30|585|D4,30/6/2023,VUELING AIRLINES   S.A.,180,66,False,585.0,19.0,14.0,54,True,LC,False
EJU|30|590|D85,30/6/2023,EASYJET EUROPE,179,26,False,590.0,19.0,14.0,55,True,LC,False
WZZ|30|590|D87,30/6/2023,WIZZ AIR,227,52,False,590.0,19.0,14.0,56,True,LC,False
EZY|30|595|D51,30/6/2023,EASYJET,169,29,True,595.0,19.0,14.0,57,True,LC,True
