Flight Code,Date,Company,Pax,Gate,Passport,Departure Time (min),Departure Cluster,Departure Mu,index,SCHENGEN,TYPE,NATIONAL
RYR|8|355|D68,8/6/2023,RYANAIR,168,20,0,355.0,11.0,3.0,1,False,LC,False
TAP|8|355|D70,8/6/2023,TAP AIR PORTUGAL,113,3,0,355.0,11.0,2.0,3,False,LEG,False
RYR|8|355|D67,8/6/2023,RYANAIR,178,22,0,355.0,11.0,5.0,0,True,LC,False
RYR|8|355|D69,8/6/2023,RYANAIR,180,4,0,355.0,11.0,5.0,2,True,LC,True
EJU|8|360|D54,8/6/2023,EASYJET EUROPE,188,23,0,360.0,12.0,4.0,4,False,LC,False
EJU|8|360|D55,8/6/2023,EASYJET EUROPE,198,13,0,360.0,12.0,6.0,5,True,LC,False
EJU|8|360|D56,8/6/2023,EASYJET EUROPE,167,19,0,360.0,12.0,6.0,6,True,LC,True
RYR|8|360|D57,8/6/2023,RYANAIR,171,13,0,360.0,12.0,6.0,7,True,LC,True
EJU|8|370|D71,8/6/2023,EASYJET EUROPE,167,15,0,370.0,12.0,6.0,8,True,LC,True
RYR|8|370|D72,8/6/2023,RYANAIR,164,6,0,370.0,12.0,6.0,9,True,LC,False
RYR|8|385|D16,8/6/2023,RYANAIR,170,24,0,385.0,12.0,6.0,10,True,LC,True
RYR|8|385|D17,8/6/2023,RYANAIR,162,4,0,385.0,12.0,6.0,11,True,LC,False
EJU|8|390|D47,8/6/2023,EASYJET EUROPE,172,21,0,390.0,13.0,5.0,12,False,LC,False
RYR|8|400|D36,8/6/2023,RYANAIR,171,22,0,400.0,13.0,7.0,13,True,LC,False
KLM|8|400|D37,8/6/2023,KLM,178,9,0,400.0,13.0,6.0,14,True,LEG,False
WZZ|8|400|D38,8/6/2023,WIZZ AIR,56,5,0,400.0,13.0,7.0,15,True,LC,False
EJU|8|420|D35,8/6/2023,EASYJET EUROPE,165,5,0,420.0,14.0,8.0,16,True,LC,True
EJU|8|420|D36,8/6/2023,EASYJET EUROPE,159,7,0,420.0,14.0,8.0,17,True,LC,True
EJU|8|420|D37,8/6/2023,EASYJET EUROPE,165,7,0,420.0,14.0,8.0,18,True,LC,False
EJU|8|420|D38,8/6/2023,EASYJET EUROPE,170,13,0,420.0,14.0,8.0,19,True,LC,True
EJU|8|420|D39,8/6/2023,EASYJET EUROPE,145,13,0,420.0,14.0,8.0,20,True,LC,False
AUA|8|425|D5,8/6/2023,AUSTRIAN AIRLINES,162,10,0,425.0,14.0,7.0,21,True,LEG,False
EJU|8|430|D67,8/6/2023,EASYJET EUROPE,216,11,0,430.0,14.0,8.0,22,True,LC,False
EJU|8|440|D41,8/6/2023,EASYJET EUROPE,147,2,0,440.0,14.0,8.0,23,True,LC,True
EJU|8|445|D94,8/6/2023,EASYJET EUROPE,136,11,0,445.0,14.0,8.0,24,True,LC,True
LOT|8|445|D95,8/6/2023,LOT,91,18,0,445.0,14.0,7.0,25,True,LEG,False
EJU|8|450|D53,8/6/2023,EASYJET EUROPE,174,5,0,450.0,15.0,9.0,26,True,LC,True
SIA|8|460|D90,8/6/2023,SINGAPORE AIRLINES LTD,95,23,0,460.0,15.0,6.0,27,False,LEG,False
BAW|8|485|D1,8/6/2023,BRITISH AIRWAYS,163,17,0,485.0,16.0,7.0,28,False,LEG,False
BXI|8|490|D45,8/6/2023,BRUSSELS AIRLINES,76,7,0,490.0,16.0,9.0,29,True,LEG,False
LGL|8|500|D46,8/6/2023,LUXAIR,99,15,0,500.0,16.0,9.0,30,True,LEG,False
EJU|8|505|D0,8/6/2023,EASYJET EUROPE,171,11,0,505.0,16.0,10.0,31,True,LC,False
BXI|8|510|D57,8/6/2023,BRUSSELS AIRLINES,166,6,0,510.0,17.0,10.0,32,True,LEG,False
DLA|8|520|D43,8/6/2023,AIR DOLOMITI,109,9,0,520.0,17.0,10.0,33,True,LEG,False
WZZ|8|530|D52,8/6/2023,WIZZ AIR,169,2,0,530.0,17.0,9.0,34,False,LC,False
WZZ|8|535|D86,8/6/2023,WIZZ AIR,162,7,0,535.0,17.0,11.0,35,True,LC,True
RYR|8|545|D22,8/6/2023,RYANAIR,162,9,0,545.0,18.0,12.0,36,True,LC,True
DLH|8|545|D23,8/6/2023,LUFTHANSA,132,19,0,545.0,18.0,11.0,37,True,LEG,False
RYR|8|555|D56,8/6/2023,RYANAIR,167,21,0,555.0,18.0,12.0,38,True,LC,True
VLG|8|555|D58,8/6/2023,VUELING AIRLINES   S.A.,175,12,0,555.0,18.0,12.0,39,True,LC,True
EJU|8|565|D54,8/6/2023,EASYJET EUROPE,97,17,0,565.0,18.0,12.0,40,True,LC,True
ASL|8|580|D54,8/6/2023,AIR SERBIA,63,18,0,580.0,19.0,10.0,41,False,LEG,False
QTR|8|580|D55,8/6/2023,QATAR AIRWAYS,229,4,0,580.0,19.0,10.0,42,False,LEG,False
VLG|8|580|D56,8/6/2023,VUELING AIRLINES   S.A.,206,4,0,580.0,19.0,13.0,43,True,LC,False
GFA|8|585|D63,8/6/2023,GULF AIR COMPANY G.S.C.,35,13,0,585.0,19.0,10.0,44,False,LEG,False
RYR|8|595|D2,8/6/2023,RYANAIR,155,1,0,595.0,19.0,13.0,45,True,LC,False
ETD|8|610|D74,8/6/2023,ETIHAD AIRWAYS,285,11,0,610.0,20.0,11.0,46,False,LEG,False
VLG|8|610|D75,8/6/2023,VUELING AIRLINES   S.A.,187,8,0,610.0,20.0,14.0,47,True,LC,False
AUA|8|615|D66,8/6/2023,AUSTRIAN AIRLINES,130,6,0,615.0,20.0,13.0,48,True,LEG,False
SZN|8|625|D89,8/6/2023,AIR SENEGAL,133,8,0,625.0,20.0,11.0,50,False,LEG,False
EJU|8|625|D88,8/6/2023,EASYJET EUROPE,160,16,0,625.0,20.0,14.0,49,True,LC,False
DAL|8|630|D90,8/6/2023,DELTA AIR LINES,267,23,0,630.0,21.0,12.0,51,False,LEG,False
AEE|8|655|D17,8/6/2023,AEGEAN AIRLINES,152,18,0,655.0,21.0,14.0,52,True,LEG,False
AEA|8|665|D41,8/6/2023,AIR EUROPA LINEAS AEREAS,276,2,0,665.0,22.0,15.0,53,True,LEG,False
AAL|8|670|D44,8/6/2023,AMERICAN AIRLINES,273,15,0,670.0,22.0,13.0,54,False,LEG,False
AHY|8|690|D7,8/6/2023,AZERBAIJAN AIRLINES,79,20,0,690.0,23.0,14.0,55,False,LEG,False
ELY|8|730|D20,8/6/2023,ELAL,127,5,0,730.0,24.0,15.0,56,False,LEG,False
WZZ|8|740|D49,8/6/2023,WIZZ AIR,182,3,0,740.0,24.0,16.0,57,False,LC,False
ITY|8|820|D57,8/6/2023,ITA,210,6,0,820.0,27.0,20.0,58,True,LEG,False
EJU|8|830|D75,8/6/2023,EASYJET EUROPE,161,23,0,830.0,27.0,19.0,59,False,LC,False
SIA|8|830|D76,8/6/2023,SINGAPORE AIRLINES LTD,146,10,0,830.0,27.0,18.0,60,False,LEG,False
UAE|8|845|D37,8/6/2023,EMIRATES,279,16,0,845.0,28.0,19.0,61,False,LEG,False
ABN|8|860|D55,8/6/2023,AIR ALBANIA,131,13,0,860.0,28.0,19.0,62,False,LEG,False
RYR|8|865|D32,8/6/2023,RYANAIR,156,2,0,865.0,28.0,22.0,63,True,LC,True
NOS|8|885|D20,8/6/2023,NEOS,101,9,0,885.0,29.0,21.0,64,False,LEISURE,False
EJU|8|905|D67,8/6/2023,EASYJET EUROPE,166,19,0,905.0,30.0,24.0,65,True,LC,False
UAL|8|910|D47,8/6/2023,UNITED AIRLINES,227,19,0,910.0,30.0,21.0,66,False,LEG,False
EJU|8|920|D77,8/6/2023,EASYJET EUROPE,111,20,0,920.0,30.0,24.0,67,True,LC,True
EJU|8|940|D27,8/6/2023,EASYJET EUROPE,149,19,0,940.0,31.0,25.0,68,True,LC,True
UAE|8|970|D87,8/6/2023,EMIRATES,333,11,0,970.0,32.0,23.0,70,False,LEG,False
EJU|8|970|D86,8/6/2023,EASYJET EUROPE,160,7,0,970.0,32.0,26.0,69,True,LC,True
QTR|8|975|D53,8/6/2023,QATAR AIRWAYS,248,5,0,975.0,32.0,23.0,71,False,LEG,False
EJU|8|1000|D51,8/6/2023,EASYJET EUROPE,153,24,0,1000.0,33.0,27.0,72,True,LC,False
EJU|8|1000|D52,8/6/2023,EASYJET EUROPE,177,8,0,1000.0,33.0,27.0,73,True,LC,True
WZZ|8|1020|D62,8/6/2023,WIZZ AIR,190,4,0,1020.0,34.0,28.0,74,True,LC,True
RYR|8|1050|D39,8/6/2023,RYANAIR,157,13,0,1050.0,35.0,27.0,77,False,LC,False
EJU|8|1050|D37,8/6/2023,EASYJET EUROPE,150,9,0,1050.0,35.0,29.0,75,True,LC,True
EJU|8|1050|D38,8/6/2023,EASYJET EUROPE,140,4,0,1050.0,35.0,29.0,76,True,LC,True
TAP|8|1055|D25,8/6/2023,TAP AIR PORTUGAL,168,13,0,1055.0,35.0,28.0,78,True,LEG,False
RAM|8|1065|D49,8/6/2023,ROYAL AIR MAROC,145,16,0,1065.0,35.0,26.0,79,False,LEG,False
EJU|8|1065|D50,8/6/2023,EASYJET EUROPE,123,15,0,1065.0,35.0,29.0,80,True,LC,True
AFR|8|1075|D86,8/6/2023,AIR FRANCE,97,16,0,1075.0,35.0,26.0,81,False,LEG,False
EJU|8|1095|D49,8/6/2023,EASYJET EUROPE,170,5,0,1095.0,36.0,28.0,82,False,LC,False
AEA|8|1095|D51,8/6/2023,AIR EUROPA LINEAS AEREAS,147,15,0,1095.0,36.0,27.0,83,False,LEG,False
RYR|8|1110|D41,8/6/2023,RYANAIR,162,13,0,1110.0,37.0,31.0,84,True,LC,False
BTI|8|1120|D9,8/6/2023,AIR BALTIC,151,9,0,1120.0,37.0,28.0,85,False,LEG,False
EJU|8|1120|D10,8/6/2023,EASYJET EUROPE,173,7,0,1120.0,37.0,31.0,86,True,LC,True
WZZ|8|1120|D13,8/6/2023,WIZZ AIR,142,3,0,1120.0,37.0,31.0,87,True,LC,True
MSR|8|1130|D40,8/6/2023,EGYPTAIR,262,3,0,1130.0,37.0,28.0,89,False,LEG,False
AEE|8|1130|D38,8/6/2023,AEGEAN AIRLINES,211,2,0,1130.0,37.0,30.0,88,True,LEG,False
DLH|8|1135|D63,8/6/2023,LUFTHANSA,188,22,0,1135.0,37.0,30.0,90,True,LEG,False
FIN|8|1140|D11,8/6/2023,FINNAIR,159,16,0,1140.0,38.0,31.0,91,True,LEG,False
RYR|8|1165|D54,8/6/2023,RYANAIR,161,6,0,1165.0,38.0,30.0,92,False,LC,False
WZZ|8|1165|D56,8/6/2023,WIZZ AIR,185,16,0,1165.0,38.0,30.0,93,False,LC,False
KLM|8|1170|D37,8/6/2023,KLM,97,21,0,1170.0,39.0,32.0,94,True,LEG,False
