Flight Code,Date,Company,Pax,Gate,Passport,Departure Time (min),Departure Cluster,Departure Mu,index,SCHENGEN,TYPE,NATIONAL
RYR|22|355|D4,22/6/2023,RYANAIR,159,59,False,355.0,11.0,6.0,0,True,LC,False
RYR|22|355|D5,22/6/2023,RYANAIR,178,10,False,355.0,11.0,6.0,1,True,LC,True
RYR|22|355|D6,22/6/2023,RYANAIR,168,67,True,355.0,11.0,6.0,2,True,LC,False
TAP|22|355|D7,22/6/2023,TAP AIR PORTUGAL,143,52,False,355.0,11.0,5.0,3,True,LEG,False
EJU|22|360|D2,22/6/2023,EASYJET EUROPE,178,57,False,360.0,12.0,7.0,4,True,LC,False
EJU|22|360|D3,22/6/2023,EASYJET EUROPE,172,2,True,360.0,12.0,7.0,5,True,LC,False
EJU|22|360|D4,22/6/2023,EASYJET EUROPE,176,66,False,360.0,12.0,5.0,6,False,LC,False
RYR|22|360|D5,22/6/2023,RYANAIR,171,75,True,360.0,12.0,7.0,7,True,LC,False
DLH|22|360|D6,22/6/2023,LUFTHANSA,49,8,False,360.0,12.0,4.0,8,False,LEG,False
EJU|22|370|D3,22/6/2023,EASYJET EUROPE,137,12,False,370.0,12.0,7.0,9,True,LC,True
RYR|22|370|D4,22/6/2023,RYANAIR,174,56,False,370.0,12.0,7.0,10,True,LC,True
DLH|22|375|D60,22/6/2023,LUFTHANSA,112,40,False,375.0,12.0,4.0,11,False,LEG,False
RYR|22|385|D24,22/6/2023,RYANAIR,168,47,True,385.0,12.0,7.0,12,True,LC,False
RYR|22|385|D25,22/6/2023,RYANAIR,160,74,False,385.0,12.0,7.0,13,True,LC,False
EJU|22|390|D81,22/6/2023,EASYJET EUROPE,121,7,True,390.0,13.0,8.0,14,True,LC,False
WZZ|22|390|D82,22/6/2023,WIZZ AIR,211,60,False,390.0,13.0,8.0,15,True,LC,False
RYR|22|400|D73,22/6/2023,RYANAIR,173,9,True,400.0,13.0,8.0,16,True,LC,True
KLM|22|400|D74,22/6/2023,KLM,144,58,False,400.0,13.0,7.0,17,True,LEG,False
WZZ|22|400|D75,22/6/2023,WIZZ AIR,169,50,True,400.0,13.0,8.0,18,True,LC,True
THY|22|415|D69,22/6/2023,TURKISH AIRLINES,150,51,True,415.0,13.0,5.0,19,False,LEG,False
EJU|22|420|D33,22/6/2023,EASYJET EUROPE,150,14,False,420.0,14.0,9.0,20,True,LC,False
EJU|22|420|D34,22/6/2023,EASYJET EUROPE,156,13,True,420.0,14.0,9.0,21,True,LC,True
EJU|22|420|D35,22/6/2023,EASYJET EUROPE,176,40,False,420.0,14.0,9.0,22,True,LC,False
EJU|22|420|D36,22/6/2023,EASYJET EUROPE,158,48,False,420.0,14.0,9.0,23,True,LC,False
EJU|22|420|D37,22/6/2023,EASYJET EUROPE,179,20,False,420.0,14.0,9.0,24,True,LC,True
WZZ|22|420|D39,22/6/2023,WIZZ AIR,92,22,False,420.0,14.0,7.0,25,False,LC,False
AUA|22|425|D34,22/6/2023,AUSTRIAN AIRLINES,45,4,True,425.0,14.0,8.0,26,True,LEG,False
EJU|22|430|D93,22/6/2023,EASYJET EUROPE,225,10,False,430.0,14.0,7.0,27,False,LC,False
EJU|22|440|D64,22/6/2023,EASYJET EUROPE,166,52,False,440.0,14.0,9.0,28,True,LC,True
EJU|22|440|D65,22/6/2023,EASYJET EUROPE,18,66,True,440.0,14.0,9.0,29,True,LC,False
WZZ|22|440|D66,22/6/2023,WIZZ AIR,229,56,False,440.0,14.0,9.0,30,True,LC,True
EJU|22|445|D26,22/6/2023,EASYJET EUROPE,65,68,False,445.0,14.0,9.0,31,True,LC,False
EJU|22|450|D60,22/6/2023,EASYJET EUROPE,192,42,False,450.0,15.0,10.0,32,True,LC,False
SIA|22|460|D3,22/6/2023,SINGAPORE AIRLINES LTD,32,29,False,460.0,15.0,7.0,33,False,LEG,False
BAW|22|485|D23,22/6/2023,BRITISH AIRWAYS,139,39,False,485.0,16.0,8.0,34,False,LEG,False
EWG|22|485|D24,22/6/2023,EUROWINGS,109,1,False,485.0,16.0,11.0,35,True,LC,True
LGL|22|500|D74,22/6/2023,LUXAIR,28,63,False,500.0,16.0,10.0,36,True,LEG,False
EJU|22|505|D23,22/6/2023,EASYJET EUROPE,155,16,False,505.0,16.0,11.0,37,True,LC,False
BXI|22|510|D95,22/6/2023,BRUSSELS AIRLINES,83,19,True,510.0,17.0,11.0,38,True,LEG,False
DLA|22|520|D63,22/6/2023,AIR DOLOMITI,101,25,False,520.0,17.0,9.0,39,False,LEG,False
EWG|22|520|D64,22/6/2023,EUROWINGS,60,67,True,520.0,17.0,12.0,40,True,LC,False
EJU|22|530|D64,22/6/2023,EASYJET EUROPE,159,62,False,530.0,17.0,12.0,41,True,LC,True
WZZ|22|530|D66,22/6/2023,WIZZ AIR,168,36,True,530.0,17.0,12.0,42,True,LC,False
EWG|22|535|D11,22/6/2023,EUROWINGS,153,45,False,535.0,17.0,12.0,43,True,LC,True
WZZ|22|535|D13,22/6/2023,WIZZ AIR,227,33,True,535.0,17.0,12.0,44,True,LC,False
EJU|22|540|D80,22/6/2023,EASYJET EUROPE,102,24,False,540.0,18.0,13.0,45,True,LC,True
RYR|22|545|D59,22/6/2023,RYANAIR,167,73,False,545.0,18.0,11.0,46,False,LC,False
DLH|22|545|D60,22/6/2023,LUFTHANSA,110,65,False,545.0,18.0,12.0,47,True,LEG,False
RYR|22|555|D83,22/6/2023,RYANAIR,130,28,False,555.0,18.0,13.0,48,True,LC,False
EJU|22|565|D75,22/6/2023,EASYJET EUROPE,146,31,False,565.0,18.0,13.0,49,True,LC,True
VLG|22|570|D39,22/6/2023,VUELING AIRLINES   S.A.,145,69,False,570.0,19.0,14.0,50,True,LC,True
EJU|22|580|D16,22/6/2023,EASYJET EUROPE,181,6,False,580.0,19.0,14.0,51,True,LC,False
ASL|22|580|D18,22/6/2023,AIR SERBIA,72,3,False,580.0,19.0,11.0,52,False,LEG,False
QTR|22|580|D19,22/6/2023,QATAR AIRWAYS,242,43,False,580.0,19.0,11.0,53,False,LEG,False
GFA|22|585|D87,22/6/2023,GULF AIR COMPANY G.S.C.,65,37,True,585.0,19.0,11.0,54,False,LEG,False
WZZ|22|590|D62,22/6/2023,WIZZ AIR,220,8,False,590.0,19.0,14.0,55,True,LC,False
RYR|22|595|D31,22/6/2023,RYANAIR,154,70,True,595.0,19.0,14.0,56,True,LC,False
RYR|22|600|D37,22/6/2023,RYANAIR,168,54,False,600.0,20.0,15.0,57,True,LC,True
